status	name	orig_addr	orig_size	new_addr	new_size	md_file
DIFF	_ZN17IPacketDispatcherI29MSG_RIGHT_OF_CHANGE_GROW_TYPE23stRightOfChangeGrowTypeL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x826214a	0x15b	0x80a48d6	0x181	_ZN17IPacketDispatcherI29MSG_RIGHT_OF_CHANGE_GROW_TYPE23stRightOfChangeGrowTypeL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI30MSG_REGENERATION_RANDOM_OPTION16stRegenROIResultL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x825d68a	0x91	0x80a4d5e	0x9d	_ZN17IPacketDispatcherI30MSG_REGENERATION_RANDOM_OPTION16stRegenROIResultL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI30MSG_REGENERATION_RANDOM_OPTION16stRegenROIResultL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x824ff82	0x150	0x80a4bd2	0x181	_ZN17IPacketDispatcherI30MSG_REGENERATION_RANDOM_OPTION16stRegenROIResultL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI31MSG_EXCHANGE_RANDOM_ITEM_REWARD26stExchangeRandomItemRewardL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x824cd66	0x91	0x80a505a	0x9d	_ZN17IPacketDispatcherI31MSG_EXCHANGE_RANDOM_ITEM_REWARD26stExchangeRandomItemRewardL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI31MSG_EXCHANGE_RANDOM_ITEM_REWARD26stExchangeRandomItemRewardL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x824cbde	0x17d	0x80a4ece	0x181	_ZN17IPacketDispatcherI31MSG_EXCHANGE_RANDOM_ITEM_REWARD26stExchangeRandomItemRewardL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI31MSG_GOLD_TAKE_INCREASING_AMOUNT26stGoldTakeIncreasingAmountL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x8251162	0x91	0x80a5356	0x9d	_ZN17IPacketDispatcherI31MSG_GOLD_TAKE_INCREASING_AMOUNT26stGoldTakeIncreasingAmountL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI31MSG_GOLD_TAKE_INCREASING_AMOUNT26stGoldTakeIncreasingAmountL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8251008	0x150	0x80a51ca	0x181	_ZN17IPacketDispatcherI31MSG_GOLD_TAKE_INCREASING_AMOUNT26stGoldTakeIncreasingAmountL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI32MSG_EXPAND_EQUIPSLOT_FLAG_UPDATE27stExpandEquipslotFlagUpdateL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8250808	0x94	0x80a5652	0x9d	_ZN17IPacketDispatcherI32MSG_EXPAND_EQUIPSLOT_FLAG_UPDATE27stExpandEquipslotFlagUpdateL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI32MSG_EXPAND_EQUIPSLOT_FLAG_UPDATE27stExpandEquipslotFlagUpdateL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x82506ae	0x150	0x80a54c6	0x181	_ZN17IPacketDispatcherI32MSG_EXPAND_EQUIPSLOT_FLAG_UPDATE27stExpandEquipslotFlagUpdateL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI32MSG_REQUEST_INGAME_ADVERTISEMENT28stRequestIngameAdvertisementL8ch_state2EE11check_stateEP5CUserR9PacketBuf	0x824a344	0x94	0x80a594e	0x9d	_ZN17IPacketDispatcherI32MSG_REQUEST_INGAME_ADVERTISEMENT28stRequestIngameAdvertisementL8ch_state2EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI32MSG_REQUEST_INGAME_ADVERTISEMENT28stRequestIngameAdvertisementL8ch_state2EE17dispatch_templateEP5CUserR9PacketBuf	0x824a1c6	0x173	0x80a57c2	0x181	_ZN17IPacketDispatcherI32MSG_REQUEST_INGAME_ADVERTISEMENT28stRequestIngameAdvertisementL8ch_state2EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI32MSG_UPDATE_CONTRACT_OF_CUBE_INFO26stUpdateContractOfCubeInfoL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x8261298	0x91	0x80a5c4a	0x9d	_ZN17IPacketDispatcherI32MSG_UPDATE_CONTRACT_OF_CUBE_INFO26stUpdateContractOfCubeInfoL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI32MSG_UPDATE_CONTRACT_OF_CUBE_INFO26stUpdateContractOfCubeInfoL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8261132	0x15b	0x80a5abe	0x181	_ZN17IPacketDispatcherI32MSG_UPDATE_CONTRACT_OF_CUBE_INFO26stUpdateContractOfCubeInfoL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI33MSG_AVATAR_DISJOINT_RANDOM_REWARD28stAvatarDisjointRandomRewardL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x824cb14	0x91	0x80a5f46	0x9d	_ZN17IPacketDispatcherI33MSG_AVATAR_DISJOINT_RANDOM_REWARD28stAvatarDisjointRandomRewardL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI33MSG_AVATAR_DISJOINT_RANDOM_REWARD28stAvatarDisjointRandomRewardL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x824c9ba	0x150	0x80a5dba	0x181	_ZN17IPacketDispatcherI33MSG_AVATAR_DISJOINT_RANDOM_REWARD28stAvatarDisjointRandomRewardL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI34MSG_P2P_HOLE_PUNCHING_SUCCESS_RATE9ParamBaseL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x8260ea8	0x91	0x80a61f4	0x9d	_ZN17IPacketDispatcherI34MSG_P2P_HOLE_PUNCHING_SUCCESS_RATE9ParamBaseL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI34MSG_P2P_HOLE_PUNCHING_SUCCESS_RATE9ParamBaseL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8260d4c	0x15b	0x80a6068	0x181	_ZN17IPacketDispatcherI34MSG_P2P_HOLE_PUNCHING_SUCCESS_RATE9ParamBaseL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI38MSG_SAVE_GAME_OPTION_CHATTING_EMOTICON9ParamBaseL8ch_state2EE11check_stateEP5CUserR9PacketBuf	0x8254d7c	0x94	0x80a64a2	0x9d	_ZN17IPacketDispatcherI38MSG_SAVE_GAME_OPTION_CHATTING_EMOTICON9ParamBaseL8ch_state2EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI38MSG_SAVE_GAME_OPTION_CHATTING_EMOTICON9ParamBaseL8ch_state2EE17dispatch_templateEP5CUserR9PacketBuf	0x8254bf4	0x17d	0x80a6316	0x181	_ZN17IPacketDispatcherI38MSG_SAVE_GAME_OPTION_CHATTING_EMOTICON9ParamBaseL8ch_state2EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI42MSG_COMBO_SKILL_EXTENSION_QUICK_SLOT_RESET35stComboSkillExtensionQuickSlotResetL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8261490	0x94	0x80a679e	0x9d	_ZN17IPacketDispatcherI42MSG_COMBO_SKILL_EXTENSION_QUICK_SLOT_RESET35stComboSkillExtensionQuickSlotResetL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI42MSG_COMBO_SKILL_EXTENSION_QUICK_SLOT_RESET35stComboSkillExtensionQuickSlotResetL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x826132a	0x15b	0x80a6612	0x181	_ZN17IPacketDispatcherI42MSG_COMBO_SKILL_EXTENSION_QUICK_SLOT_RESET35stComboSkillExtensionQuickSlotResetL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE13stBingoRewardL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8261de8	0x94	0x80a6a70	0x9d	_ZN17IPacketDispatcherI8MSG_BASE13stBingoRewardL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE13stBingoRewardL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x8261c8e	0x150	0x80a68fa	0x16c	_ZN17IPacketDispatcherI8MSG_BASE13stBingoRewardL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE14stEnchantParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x825d7f0	0x91	0x80a6cf4	0x9d	_ZN17IPacketDispatcherI8MSG_BASE14stEnchantParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE14stEnchantParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8252506	0x150	0x80a6b7e	0x16c	_ZN17IPacketDispatcherI8MSG_BASE14stEnchantParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE16STQuestShopParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x8250236	0x91	0x80a6fc6	0x9d	_ZN17IPacketDispatcherI8MSG_BASE16STQuestShopParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE16STQuestShopParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x82500dc	0x150	0x80a6e50	0x16c	_ZN17IPacketDispatcherI8MSG_BASE16STQuestShopParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE16stGrowthCreatureL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8248a3a	0x94	0x80a7298	0x9d	_ZN17IPacketDispatcherI8MSG_BASE16stGrowthCreatureL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE16stGrowthCreatureL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x82488e0	0x150	0x80a7122	0x16c	_ZN17IPacketDispatcherI8MSG_BASE16stGrowthCreatureL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE16stStartGameParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x825810a	0x91	0x80a756a	0x9d	_ZN17IPacketDispatcherI8MSG_BASE16stStartGameParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE16stStartGameParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8257fb0	0x150	0x80a73f4	0x16c	_ZN17IPacketDispatcherI8MSG_BASE16stStartGameParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE17stGuildCargoParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x8253d9c	0x91	0x80a783c	0x9d	_ZN17IPacketDispatcherI8MSG_BASE17stGuildCargoParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE17stGuildCargoParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8253c42	0x150	0x80a76c6	0x16c	_ZN17IPacketDispatcherI8MSG_BASE17stGuildCargoParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE17stLeavePartyParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x825d9b4	0x91	0x80a7b0e	0x9d	_ZN17IPacketDispatcherI8MSG_BASE17stLeavePartyParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE17stLeavePartyParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8259650	0x150	0x80a7998	0x16c	_ZN17IPacketDispatcherI8MSG_BASE17stLeavePartyParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE17stQuickPartyParamL8ch_state5EE11check_stateEP5CUserR9PacketBuf	0x824cf52	0x94	0x80a7d92	0x9d	_ZN17IPacketDispatcherI8MSG_BASE17stQuickPartyParamL8ch_state5EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE17stQuickPartyParamL8ch_state5EE17dispatch_templateEP5CUserR9PacketBuf	0x824cdf8	0x150	0x80a7c1c	0x16c	_ZN17IPacketDispatcherI8MSG_BASE17stQuickPartyParamL8ch_state5EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE18stGrowthPowerParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x824e490	0x91	0x80a8016	0x9d	_ZN17IPacketDispatcherI8MSG_BASE18stGrowthPowerParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE18stGrowthPowerParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x824e336	0x150	0x80a7ea0	0x16c	_ZN17IPacketDispatcherI8MSG_BASE18stGrowthPowerParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE18stMailboxOpenParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x8256ba6	0x91	0x80a82e8	0x9d	_ZN17IPacketDispatcherI8MSG_BASE18stMailboxOpenParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE18stMailboxOpenParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8256a4c	0x150	0x80a8172	0x16c	_ZN17IPacketDispatcherI8MSG_BASE18stMailboxOpenParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE21stCallMemberListParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8256f9e	0x94	0x80a85ba	0x9d	_ZN17IPacketDispatcherI8MSG_BASE21stCallMemberListParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE21stCallMemberListParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x8256e44	0x150	0x80a8444	0x16c	_ZN17IPacketDispatcherI8MSG_BASE21stCallMemberListParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE23CheckSecurityProtectionL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x826615a	0x91	0x80a888c	0x9d	_ZN17IPacketDispatcherI8MSG_BASE23CheckSecurityProtectionL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE23CheckSecurityProtectionL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8266000	0x150	0x80a8716	0x16c	_ZN17IPacketDispatcherI8MSG_BASE23CheckSecurityProtectionL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE23stRequestBlackListParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8255c12	0x94	0x80a8b5e	0x9d	_ZN17IPacketDispatcherI8MSG_BASE23stRequestBlackListParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE23stRequestBlackListParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x8255ab8	0x150	0x80a89e8	0x16c	_ZN17IPacketDispatcherI8MSG_BASE23stRequestBlackListParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE24stCharacSlotExtendEffectL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x824f534	0x91	0x80a8e30	0x9d	_ZN17IPacketDispatcherI8MSG_BASE24stCharacSlotExtendEffectL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE24stCharacSlotExtendEffectL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x824f3da	0x150	0x80a8cba	0x16c	_ZN17IPacketDispatcherI8MSG_BASE24stCharacSlotExtendEffectL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE24stGuildCargoHistoryParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x8253bb0	0x91	0x80a9102	0x9d	_ZN17IPacketDispatcherI8MSG_BASE24stGuildCargoHistoryParamL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE24stGuildCargoHistoryParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x8253a56	0x150	0x80a8f8c	0x16c	_ZN17IPacketDispatcherI8MSG_BASE24stGuildCargoHistoryParamL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE25PcRoomPlayTimeRewardParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8249e64	0x94	0x80a93d4	0x9d	_ZN17IPacketDispatcherI8MSG_BASE25PcRoomPlayTimeRewardParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE25PcRoomPlayTimeRewardParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x8249d0a	0x150	0x80a925e	0x16c	_ZN17IPacketDispatcherI8MSG_BASE25PcRoomPlayTimeRewardParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE25stCloseDisjointStoreParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8254176	0x94	0x80a96a6	0x9d	_ZN17IPacketDispatcherI8MSG_BASE25stCloseDisjointStoreParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE25stCloseDisjointStoreParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x825401c	0x150	0x80a9530	0x16c	_ZN17IPacketDispatcherI8MSG_BASE25stCloseDisjointStoreParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE28stRepairDisjointMachineParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8254740	0x94	0x80a9978	0x9d	_ZN17IPacketDispatcherI8MSG_BASE28stRepairDisjointMachineParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE28stRepairDisjointMachineParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x82545e6	0x150	0x80a9802	0x16c	_ZN17IPacketDispatcherI8MSG_BASE28stRepairDisjointMachineParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE29stTournamentRewardSelectStateL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x824c2bc	0x91	0x80a9c4a	0x9d	_ZN17IPacketDispatcherI8MSG_BASE29stTournamentRewardSelectStateL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE29stTournamentRewardSelectStateL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x824c162	0x150	0x80a9ad4	0x16c	_ZN17IPacketDispatcherI8MSG_BASE29stTournamentRewardSelectStateL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE29stUpgradeDisjointMachineParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x8254552	0x94	0x80a9f1c	0x9d	_ZN17IPacketDispatcherI8MSG_BASE29stUpgradeDisjointMachineParamL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE29stUpgradeDisjointMachineParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x82543f8	0x150	0x80a9da6	0x16c	_ZN17IPacketDispatcherI8MSG_BASE29stUpgradeDisjointMachineParamL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE32stImageCommunicationEquipmentUseL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x824b5ca	0x94	0x80aa1ee	0x9d	_ZN17IPacketDispatcherI8MSG_BASE32stImageCommunicationEquipmentUseL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE32stImageCommunicationEquipmentUseL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x824b470	0x150	0x80aa078	0x16c	_ZN17IPacketDispatcherI8MSG_BASE32stImageCommunicationEquipmentUseL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state0EE11check_stateEP5CUserR9PacketBuf	0x8125a06	0x91	0x80aa472	0x9d	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state0EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf	0x81258b6	0x150	0x80aa2fc	0x16c	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state0EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state2EE11check_stateEP5CUserR9PacketBuf	0x824d590	0x94	0x80aa6f6	0x9d	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state2EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state2EE17dispatch_templateEP5CUserR9PacketBuf	0x824d436	0x150	0x80aa580	0x16c	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state2EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x824abe6	0x94	0x80aa97a	0x9d	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x824aa8c	0x150	0x80aa804	0x16c	_ZN17IPacketDispatcherI8MSG_BASE9ParamBaseL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE9ReqResultL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x824c6c2	0x94	0x80aac4c	0x9d	_ZN17IPacketDispatcherI8MSG_BASE9ReqResultL8ch_state3EE11check_stateEP5CUserR9PacketBuf.md
DIFF	_ZN17IPacketDispatcherI8MSG_BASE9ReqResultL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x824c568	0x150	0x80aaad6	0x16c	_ZN17IPacketDispatcherI8MSG_BASE9ReqResultL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf.md
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct27_STReqEventDungeonClearRoomENS0_27_STResEventDungeonClearRoomEL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x812c4b2	0x94			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct27_STReqEventDungeonClearRoomENS0_27_STResEventDungeonClearRoomEL8ch_state3EE12dispatch_sigEP5CUserR9PacketBuf	0x812c4a8	0xa			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct27_STReqEventDungeonClearRoomENS0_27_STResEventDungeonClearRoomEL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x812c34c	0x15b			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct27_STReqEventDungeonClearRoomENS0_27_STResEventDungeonClearRoomEL8ch_state3EE4sendEP5CUserR9ParamBase	0x812c740	0x5			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct27_STReqEventDungeonClearRoomENS0_27_STResEventDungeonClearRoomEL8ch_state3EEC1Ev	0x8598296	0x1c			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct27_STReqEventDungeonClearRoomENS0_27_STResEventDungeonClearRoomEL8ch_state3EEC2Ev	0x8598296	0x1c			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct27_STReqEventDungeonClearRoomENS0_27_STResEventDungeonClearRoomEL8ch_state3EED0Ev	0x812c292	0x1e			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct27_STReqEventDungeonClearRoomENS0_27_STResEventDungeonClearRoomEL8ch_state3EED1Ev	0x812c262	0x30			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct27_STReqEventDungeonClearRoomENS0_27_STResEventDungeonClearRoomEL8ch_state3EED2Ev	0x812c262	0x30			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct31_STReqEventDungeonDestoryObjectENS0_31_STResEventDungeonDestoryObjectEL8ch_state3EE11check_stateEP5CUserR9PacketBuf	0x812c6ac	0x94			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct31_STReqEventDungeonDestoryObjectENS0_31_STResEventDungeonDestoryObjectEL8ch_state3EE12dispatch_sigEP5CUserR9PacketBuf	0x812c6a2	0xa			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct31_STReqEventDungeonDestoryObjectENS0_31_STResEventDungeonDestoryObjectEL8ch_state3EE17dispatch_templateEP5CUserR9PacketBuf	0x812c546	0x15b			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct31_STReqEventDungeonDestoryObjectENS0_31_STResEventDungeonDestoryObjectEL8ch_state3EE4sendEP5CUserR9ParamBase	0x812c746	0x5			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct31_STReqEventDungeonDestoryObjectENS0_31_STResEventDungeonDestoryObjectEL8ch_state3EEC1Ev	0x859827a	0x1c			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct31_STReqEventDungeonDestoryObjectENS0_31_STResEventDungeonDestoryObjectEL8ch_state3EEC2Ev	0x859827a	0x1c			
MISSING	_ZN17IPacketDispatcherIN15CMDPacketStruct31_STReqEventDungeonDestoryObjectENS0_31_STResEventDungeonDestoryObjectEL8ch_state3EED0Ev	0x812c244	0x1e			
